filename,ship_from,count,mean,std,min,25%,50%,75%,max
2015-03-11,"USA,UK and Philippines",2.0,0.42639000000000005,0.17599450791742394,0.30194309,0.364166545,0.42639000000000005,0.488613455,0.55083691
2015-03-11,Ukraine,122.0,0.2646739896721319,0.6654485794183661,0.07809172,0.12638236,0.14445247,0.1472443,5.3244356
2015-03-11,Undeclared;),48.0,4.1217634729166654,10.192119175110651,0.04982206,0.25251618000000003,0.44994926999999996,2.09867321,48.42442585
2015-03-11,United Kingdom,10.0,2.813784969,3.3171407614652297,0.28396989,0.61673389,1.691395705,3.1360925725000004,10.73761181
2015-03-11,Untied Kingdom,7.0,1.9233889742857144,1.7431019167135424,0.49694732,0.8909555549999999,1.20687207,2.26465994,5.44867244
2015-03-11,World,239.0,13.320277415481167,121.70979890373573,0.00032088,0.07644563,0.26690391,0.98932384,1333.0
2015-03-11,Worldwide,1.0,0.35182486,,0.35182486,0.35182486,0.35182486,0.35182486,0.35182486
2015-03-11,torland,1.0,0.17946233,,0.17946233,0.17946233,0.17946233,0.17946233,0.17946233
2015-03-11,uk,5.0,0.26566618,0.1806672130151005,0.10472002,0.14894145,0.19272327,0.33086279,0.55108337
2015-03-12,Agora,50.0,6.376760406399998,8.40623733992226,0.01063942,1.243330435,3.51951544,7.49422094,39.04586113
2015-03-12,Albania,1.0,0.78069552,,0.78069552,0.78069552,0.78069552,0.78069552,0.78069552
2015-03-12,Asia,9.0,1.4436516011111111,1.9436172771979725,0.00675219,0.00709823,0.71682018,2.0732056,5.71285749
2015-03-12,Australia,1497.0,2.0406634810888487,4.255959605162305,1e-06,0.25181667,0.56761742,1.59960187,37.18784908
2015-03-12,Austria,38.0,0.38189286289473684,0.607536130247053,0.00035541,0.0700068775,0.116139665,0.36749426500000004,2.70087778
2015-03-12,Belgium,84.0,6.7006799622619075,34.56771492899048,0.045,0.321139815,1.064207295,2.9961408775,315.91651284
2015-03-12,Canada,865.0,3.18568679352601,10.688078484462348,0.0031992,0.24993751,0.7885022,2.56730254,230.66004258
2015-03-12,China,1854.0,3.4601679415102407,17.73242992917732,0.00319727,0.31884470499999995,0.6755676749999999,3.01172802,398.56973868
2015-03-12,China or EU,2.0,3.38376501,3.181892819956461,1.13382702,2.2587960149999997,3.38376501,4.508734004999999,5.633703
2015-03-12,Czech Republic,66.0,0.6313275462121211,1.2240756151358962,0.0001773,0.0857626125,0.22209036999999998,0.5828932474999999,8.07310149
2015-03-12,Denmark,100.0,0.2750340847999999,0.18205772580884713,0.01950197,0.15159705750000002,0.24657284499999998,0.354685435,1.31672597
2015-03-12,EU,1152.0,1.2177491525868067,4.099135301227937,0.00177304,0.1210541975,0.23067641,0.70844375,70.56737588
2015-03-12,Europe,67.0,0.9466788862686567,1.3789979532047534,0.10629628,0.31888884,0.6023456,1.134274945,10.16901109
2015-03-12,Fiji,3.0,0.3135820266666667,0.10089541572519604,0.23072554,0.25740318,0.28408082,0.35501027,0.42593972
2015-03-12,France,71.0,1.1327080242253524,1.683038596292499,0.0357,0.198650765,0.42649985,1.22344763,9.93894647
2015-03-12,Germany,1103.0,4.914979602819592,17.75488004802802,0.00071171,0.22330776,0.6227758,2.50168218,355.41299402
2015-03-12,Hong Kong,264.0,1.0351509436742425,0.7118271561176768,0.0355101,0.53380145,0.78943591,1.3678788924999998,3.33189871
2015-03-12,Hungary,3.0,0.11083545666666667,0.07907317860715246,0.0391278,0.068433675,0.09773955,0.146689285,0.19563902
2015-03-12,India,298.0,0.8130678775503356,0.9660308457360072,0.0035427,0.2482864075,0.42665943,1.1498875775,7.50160748
2015-03-12,Internet,1155.0,0.041548476398268815,0.45478898934982176,0.00071702,0.00354927,0.00356499,0.00540521,12.67540257
2015-03-12,Ireland,4.0,0.188361575,0.09158490571617484,0.07115158,0.137890375,0.20803647,0.25850767,0.26622178
2015-03-12,Italy,28.0,2.095367417142857,3.482126063546508,0.07793956,0.3569350025,0.73020985,1.6470402174999998,15.44086326
2015-03-12,Latvia,1.0,0.10651896,,0.10651896,0.10651896,0.10651896,0.10651896,0.10651896
2015-03-12,Mexico,44.0,3.508454273863636,4.104237660031718,0.1774308,0.7077129100000001,2.2160852049999997,4.6747608675,16.98494959
2015-03-12,Netherlands,1293.0,5.094212467331795,12.06179338630025,0.01238027,0.30180372,1.13874951,4.62107208,133.63859013
2015-03-12,New Zealand,8.0,0.36951529875000005,0.3677911486357658,0.06398407,0.1021713575,0.301546755,0.4064776525,1.17843325
2015-03-12,Norway,29.0,1.2984593351724132,1.6629995316199901,0.05679196,0.24306548,0.39322444,1.88612099,6.40569395
2015-03-12,Pakistan,12.0,12.379377989166668,14.78073898869816,0.63968158,2.3069278774999997,7.115158839999999,14.881751555000001,51.58490163
2015-03-12,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2015-03-12,Philippines,6.0,1.1334964633333333,1.1371609378275986,0.00888446,0.41711039499999997,0.800901555,1.5331407949999998,3.12389066
2015-03-12,Poland,57.0,8.255597510701756,59.826663813492026,0.04787234,0.0851094,0.19149615,0.31959092,452.0
2015-03-12,Singapore,3.0,0.5716438933333333,0.43967607755080057,0.28074913,0.318746515,0.3567439,0.717091275,1.07743865
2015-03-12,South Africa,20.0,0.6367128024999998,0.5097971962815344,0.07453945,0.2256182,0.5776919599999999,0.89176194,1.9503546
2015-03-12,Spain,39.0,0.8931542935897436,1.5634413997474337,0.03451957,0.16040822500000002,0.30077056,0.49621978,6.31128543
2015-03-12,Swaziland,1.0,0.07192692,,0.07192692,0.07192692,0.07192692,0.07192692,0.07192692
2015-03-12,Sweden,216.0,0.7727684625462958,0.9809305071878625,0.03547608,0.2161239875,0.42635696,0.927305815,7.11718444
2015-03-12,Switzerland,1.0,4.21658721,,4.21658721,4.21658721,4.21658721,4.21658721,4.21658721
2015-03-12,The United Snakes of Captivity,9.0,2.4565996666666665,2.2268673341439893,0.38690898,1.06488712,1.77481186,2.98168394,7.45420985
2015-03-12,Torland,649.0,28.49525883084753,357.45104782752117,1e-07,0.0197799,0.03601008,0.11891463,4564.0
2015-03-12,UK,1464.0,1.1885912629713116,4.01445213680162,0.00035462,0.11003443,0.249996615,0.676443675,71.70239954
2015-03-12,"UK , Asia",1.0,1.52324289,,1.52324289,1.52324289,1.52324289,1.52324289,1.52324289
2015-03-12,UK and Ireland,16.0,3.285112584375,4.394282659152602,0.25977723,0.5466629825,1.02983755,3.98376234,14.18439716
2015-03-12,"UK, Asia",7.0,0.5491277742857144,1.0551493353520343,0.00621426,0.006678,0.00714107,0.46593922,2.88530465
2015-03-12,"UK, USA, EU, AUS",1.0,0.02557635,,0.02557635,0.02557635,0.02557635,0.02557635,0.02557635
2015-03-12,"UK, USA, Philippines",75.0,1.2740590098666666,1.0845787009165238,0.19520159,0.51489648,0.76373841,1.8277967,4.2823128
2015-03-12,USA,4607.0,3.073900278313438,62.94113317027734,0.00017713,0.124535215,0.32256908,0.951397605,3548.61249112
2015-03-12,"USA, UK",5.0,0.8832360319999999,0.8155330264755448,0.14234875,0.32149746,0.57155104,1.2455516,2.13523131
2015-03-12,"USA,UK and Philippines",2.0,0.42639000000000005,0.17599450791742394,0.30194309,0.364166545,0.42639000000000005,0.488613455,0.55083691
2015-03-12,Ukraine,122.0,0.2646739896721319,0.6654485794183661,0.07809172,0.12638236,0.14445247,0.1472443,5.3244356
2015-03-12,Undeclared;),48.0,4.1217634729166654,10.192119175110651,0.04982206,0.25251618000000003,0.44994926999999996,2.09867321,48.42442585
2015-03-12,United Kingdom,10.0,2.813784969,3.3171407614652297,0.28396989,0.61673389,1.691395705,3.1360925725000004,10.73761181
2015-03-12,Untied Kingdom,7.0,1.9233889742857144,1.7431019167135424,0.49694732,0.8909555549999999,1.20687207,2.26465994,5.44867244
2015-03-12,World,239.0,13.320277415481167,121.70979890373573,0.00032088,0.07644563,0.26690391,0.98932384,1333.0
2015-03-12,Worldwide,1.0,0.35182486,,0.35182486,0.35182486,0.35182486,0.35182486,0.35182486
2015-03-12,torland,1.0,0.17946233,,0.17946233,0.17946233,0.17946233,0.17946233,0.17946233
2015-03-12,uk,5.0,0.26566618,0.1806672130151005,0.10472002,0.14894145,0.19272327,0.33086279,0.55108337
2015-03-15,Agora,50.0,6.316051148000001,8.382037934889633,0.01060482,1.2313716749999999,3.49899066,7.429578095,38.88299752
2015-03-15,Albania,1.0,0.77931278,,0.77931278,0.77931278,0.77931278,0.77931278,0.77931278
2015-03-15,Argentina,1.0,0.03283939,,0.03283939,0.03283939,0.03283939,0.03283939,0.03283939
2015-03-15,Asia,9.0,1.4258251266666668,1.9220800532402038,0.0060128,0.00703333,0.70738867,2.04686617,5.65470931
2015-03-15,Australia,1479.0,2.1151993354766754,4.406630376105304,0.00035277,0.263870855,0.56268682,1.67044715,36.38030105
2015-03-15,Austria,77.0,0.4250255128571428,0.4995109402780675,0.01406816,0.07782101,0.20843637,0.59717314,2.67201068
2015-03-15,Belgium,90.0,2.831934430333333,5.258737430665655,0.0001,0.31842591249999996,0.93566266,2.6291131575,36.34001615
2015-03-15,Canada,829.0,3.133903805114595,10.728276192987607,0.0035205,0.26398226,0.79041663,2.50511608,230.25150549
2015-03-15,China,1791.0,3.336841155399207,17.701234350409482,0.00315778,0.31185395,0.61487649,2.81640556,389.90426762
2015-03-15,China or EU,2.0,3.37443906,3.173123253371914,1.13070209,2.252570575,3.37443906,4.496307545,5.61817603
2015-03-15,Czech Republic,72.0,0.580146643611111,1.1764517782148336,0.00351333,0.08478767,0.19430509,0.4753782525,8.04398557
2015-03-15,Denmark,108.0,1.2725534712037043,4.795891871108031,0.01930651,0.15610586,0.2650083,0.40468082250000004,33.56178901
2015-03-15,EU,1078.0,1.2825880100927642,4.069807689914915,0.0001,0.12308774,0.24922801,0.795151345,69.91532867
2015-03-15,Europe,67.0,0.9540949723880594,1.3739878091953608,0.10600332,0.31747242,0.60068548,1.16209458,10.10670141
2015-03-15,Fiji,12.0,1.39043299,2.3318591227365375,0.1056152,0.259363455,0.6597112549999999,1.1102476749999999,8.48356309
2015-03-15,France,77.0,1.0884051412987017,1.6230867662758812,0.0357,0.1826,0.44104156,1.21727471,9.89749027
2015-03-15,Germany,917.0,3.740340975692476,17.214964136663706,0.00070656,0.24265869,0.59363957,1.69353985,353.27845686
2015-03-15,Hong Kong,280.0,1.0307208402857135,0.8575687905229459,0.03516792,0.5057167924999999,0.77396657,1.3290318,9.54232196
2015-03-15,Hungary,3.0,0.10942966999999999,0.07804496231247215,0.03862223,0.06758891,0.09655559,0.14483339,0.19311119
2015-03-15,India,301.0,0.7785727991362134,0.943730334004841,0.0035158,0.21287163,0.420569,1.09028241,7.42180597
2015-03-15,Internet,1178.0,0.04744674306451611,0.4859609020628049,0.00035373,0.00349959,0.00350454,0.00530597,14.06816023
2015-03-15,Ireland,5.0,0.8644550360000001,1.4930333004663847,0.1123556,0.1590106,0.25297775,0.26511134,3.53281989
2015-03-15,Italy,78.0,1.5052218552564105,2.294871366497185,0.07734767,0.3755400525,0.724519025,1.5903167425000002,15.37645811
2015-03-15,Latvia,1.0,0.10648115,,0.10648115,0.10648115,0.10648115,0.10648115,0.10648115
2015-03-15,Mexico,49.0,3.222589722857143,3.961739565874057,0.17711654,0.52750035,1.41693234,4.23399901,16.95005313
2015-03-15,Netherlands,1168.0,7.000154177003421,84.0062349918845,0.01179805,0.2918425225,0.87833327,3.77683308,2849.81555001
2015-03-15,New Zealand,8.0,0.3960319949999999,0.39185696687130633,0.06350774,0.1011149,0.299343635,0.46050702,1.17626217
2015-03-15,Norway,30.0,1.295368392333333,1.5207853297390947,0.08968452,0.30348231,0.484293785,1.8381768900000002,5.65371024
2015-03-15,Pakistan,15.0,13.949854128666667,13.852646338765322,0.63369125,3.077324085,10.55000703,22.477311905,51.2258885
2015-03-15,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2015-03-15,Philippines,5.0,1.15800928,1.2681189555895394,0.00703358,0.35478606,0.6031363,1.7029731,3.12211736
2015-03-15,Poland,57.0,8.25598108385965,59.826612533922635,0.0475168,0.08447432,0.18985339,0.3180212,452.0
2015-03-15,Singapore,3.0,0.5618996666666667,0.43086080332390353,0.27784616,0.31402035500000003,0.35019455,0.7039264199999999,1.05765829
2015-03-15,South Africa,22.0,0.5976342681818183,0.4968656397866223,0.07440212,0.16385751250000002,0.529561755,0.84959639,1.9323332
2015-03-15,Spain,42.0,0.9129533552380952,1.5885116473600214,0.03180773,0.15903869,0.28379518,0.4950210725,6.25309121
2015-03-15,Swaziland,1.0,0.07073636,,0.07073636,0.07073636,0.07073636,0.07073636,0.07073636
2015-03-15,Sweden,212.0,0.7701353401415095,0.9730774007528715,0.03528208,0.2278786775,0.4235643,0.9035153300000001,7.0671378
2015-03-15,Switzerland,6.0,0.813190745,1.6389085330568762,0.07092173,0.0883361,0.123866895,0.2789725375,4.15332203
2015-03-15,The United Snakes of Captivity,10.0,2.2282595940000003,2.1994163161488656,0.35358178,0.7695288475000001,1.502722575,2.7667774525000004,7.42521745
2015-03-15,Torland,791.0,42.35359819065749,623.2862984878296,1e-07,0.014124335,0.0350668,0.10556317,15000.0
2015-03-15,UK,1568.0,1.1445429751977065,3.830831513923137,0.0003517,0.11335458,0.26397298,0.6478638875,59.78964583
2015-03-15,"UK , Asia",1.0,1.50320093,,1.50320093,1.50320093,1.50320093,1.50320093,1.50320093
2015-03-15,UK and IRELAND,7.0,10.842389708571428,12.965093041118388,0.97152547,1.89083371,5.12982678,15.342754665000001,35.32819896
2015-03-15,UK and Ireland,16.0,3.250706525,4.348388885645714,0.25795053,0.542685065,1.01889622,3.93503923,14.05333239
2015-03-15,"UK, Asia",7.0,0.5414560614285714,1.0413281107421357,0.00512856,0.006597695000000001,0.00706838,0.458780345,2.84723941
2015-03-15,"UK, USA, EU, AUS",1.0,0.0253209,,0.0253209,0.0253209,0.0253209,0.0253209,0.0253209
2015-03-15,"UK, USA, Philippines",75.0,1.2623958150666665,1.0745387332466438,0.19362788,0.510204215,0.75611042,1.811116385,4.24221087
2015-03-15,USA,4291.0,2.453560826804944,36.27695800312337,0.00017598,0.12367054,0.34988513,1.025987355,1767.90891733
2015-03-15,"USA,UK and Philippines",2.0,0.422015115,0.17407235834092108,0.29892737,0.3604712425,0.422015115,0.4835589874999999,0.54510286
2015-03-15,Ukraine,122.0,0.26080013909835986,0.6623046568711951,0.07778799,0.12370003,0.14138662,0.14414573,5.30372675
2015-03-15,Undeclared;),48.0,4.085493384583334,10.1033757244535,0.04946996,0.2501841325,0.446018505,2.084363735,48.04635059
2015-03-15,United Kingdom,10.0,2.8024802490000007,3.3031700752516198,0.28278543,0.614174615,1.68601361,3.123727825,10.69282431
2015-03-15,Untied Kingdom,5.0,1.395704704,0.945078366460265,0.49487451,0.77059031,1.20217806,1.60172547,2.90915517
2015-03-15,World,255.0,12.835730811686272,117.83508548414592,0.00031903,0.09852033,0.51400212,1.3270316750000002,1333.0
2015-03-15,torland,1.0,0.17684091,,0.17684091,0.17684091,0.17684091,0.17684091,0.17684091
2015-03-15,uk,5.0,0.263517738,0.17916120547741737,0.10385819,0.14771568,0.19132697,0.32813983,0.54654802
2015-03-15,world,1.0,0.08437928,,0.08437928,0.08437928,0.08437928,0.08437928,0.08437928
2015-03-16,Agora,50.0,6.316051148000001,8.382037934889633,0.01060482,1.2313716749999999,3.49899066,7.429578095,38.88299752
2015-03-16,Albania,1.0,0.77931278,,0.77931278,0.77931278,0.77931278,0.77931278,0.77931278
2015-03-16,Argentina,1.0,0.03283939,,0.03283939,0.03283939,0.03283939,0.03283939,0.03283939
2015-03-16,Asia,9.0,1.4258251266666668,1.9220800532402038,0.0060128,0.00703333,0.70738867,2.04686617,5.65470931
2015-03-16,Australia,1479.0,2.1151993354766754,4.406630376105304,0.00035277,0.263870855,0.56268682,1.67044715,36.38030105
2015-03-16,Austria,77.0,0.4250255128571428,0.4995109402780675,0.01406816,0.07782101,0.20843637,0.59717314,2.67201068
2015-03-16,Belgium,90.0,2.831934430333333,5.258737430665655,0.0001,0.31842591249999996,0.93566266,2.6291131575,36.34001615
2015-03-16,Canada,829.0,3.133903805114595,10.728276192987607,0.0035205,0.26398226,0.79041663,2.50511608,230.25150549
2015-03-16,China,1791.0,3.336841155399207,17.701234350409482,0.00315778,0.31185395,0.61487649,2.81640556,389.90426762
2015-03-16,China or EU,2.0,3.37443906,3.173123253371914,1.13070209,2.252570575,3.37443906,4.496307545,5.61817603
2015-03-16,Czech Republic,72.0,0.580146643611111,1.1764517782148336,0.00351333,0.08478767,0.19430509,0.4753782525,8.04398557
2015-03-16,Denmark,108.0,1.2725534712037043,4.795891871108031,0.01930651,0.15610586,0.2650083,0.40468082250000004,33.56178901
2015-03-16,EU,1078.0,1.2825880100927642,4.069807689914915,0.0001,0.12308774,0.24922801,0.795151345,69.91532867
2015-03-16,Europe,67.0,0.9540949723880594,1.3739878091953608,0.10600332,0.31747242,0.60068548,1.16209458,10.10670141
2015-03-16,Fiji,12.0,1.39043299,2.3318591227365375,0.1056152,0.259363455,0.6597112549999999,1.1102476749999999,8.48356309
2015-03-16,France,77.0,1.0884051412987017,1.6230867662758812,0.0357,0.1826,0.44104156,1.21727471,9.89749027
2015-03-16,Germany,917.0,3.740340975692476,17.214964136663706,0.00070656,0.24265869,0.59363957,1.69353985,353.27845686
2015-03-16,Hong Kong,280.0,1.0307208402857135,0.8575687905229459,0.03516792,0.5057167924999999,0.77396657,1.3290318,9.54232196
2015-03-16,Hungary,3.0,0.10942966999999999,0.07804496231247215,0.03862223,0.06758891,0.09655559,0.14483339,0.19311119
2015-03-16,India,301.0,0.7785727991362134,0.943730334004841,0.0035158,0.21287163,0.420569,1.09028241,7.42180597
2015-03-16,Internet,1178.0,0.04744674306451611,0.4859609020628049,0.00035373,0.00349959,0.00350454,0.00530597,14.06816023
2015-03-16,Ireland,5.0,0.8644550360000001,1.4930333004663847,0.1123556,0.1590106,0.25297775,0.26511134,3.53281989
2015-03-16,Italy,78.0,1.5052218552564105,2.294871366497185,0.07734767,0.3755400525,0.724519025,1.5903167425000002,15.37645811
2015-03-16,Latvia,1.0,0.10648115,,0.10648115,0.10648115,0.10648115,0.10648115,0.10648115
2015-03-16,Mexico,49.0,3.222589722857143,3.961739565874057,0.17711654,0.52750035,1.41693234,4.23399901,16.95005313
2015-03-16,Netherlands,1168.0,7.000154177003421,84.0062349918845,0.01179805,0.2918425225,0.87833327,3.77683308,2849.81555001
2015-03-16,New Zealand,8.0,0.3960319949999999,0.39185696687130633,0.06350774,0.1011149,0.299343635,0.46050702,1.17626217
2015-03-16,Norway,30.0,1.295368392333333,1.5207853297390947,0.08968452,0.30348231,0.484293785,1.8381768900000002,5.65371024
2015-03-16,Pakistan,15.0,13.949854128666667,13.852646338765322,0.63369125,3.077324085,10.55000703,22.477311905,51.2258885
2015-03-16,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2015-03-16,Philippines,5.0,1.15800928,1.2681189555895394,0.00703358,0.35478606,0.6031363,1.7029731,3.12211736
2015-03-16,Poland,57.0,8.25598108385965,59.826612533922635,0.0475168,0.08447432,0.18985339,0.3180212,452.0
2015-03-16,Singapore,3.0,0.5618996666666667,0.43086080332390353,0.27784616,0.31402035500000003,0.35019455,0.7039264199999999,1.05765829
2015-03-16,South Africa,22.0,0.5976342681818183,0.4968656397866223,0.07440212,0.16385751250000002,0.529561755,0.84959639,1.9323332
2015-03-16,Spain,42.0,0.9129533552380952,1.5885116473600214,0.03180773,0.15903869,0.28379518,0.4950210725,6.25309121
2015-03-16,Swaziland,1.0,0.07073636,,0.07073636,0.07073636,0.07073636,0.07073636,0.07073636
2015-03-16,Sweden,212.0,0.7701353401415095,0.9730774007528715,0.03528208,0.2278786775,0.4235643,0.9035153300000001,7.0671378
2015-03-16,Switzerland,6.0,0.813190745,1.6389085330568762,0.07092173,0.0883361,0.123866895,0.2789725375,4.15332203
2015-03-16,The United Snakes of Captivity,10.0,2.2282595940000003,2.1994163161488656,0.35358178,0.7695288475000001,1.502722575,2.7667774525000004,7.42521745
2015-03-16,Torland,791.0,42.35359819065749,623.2862984878296,1e-07,0.014124335,0.0350668,0.10556317,15000.0
2015-03-16,UK,1568.0,1.1445429751977065,3.830831513923137,0.0003517,0.11335458,0.26397298,0.6478638875,59.78964583
2015-03-16,"UK , Asia",1.0,1.50320093,,1.50320093,1.50320093,1.50320093,1.50320093,1.50320093
2015-03-16,UK and IRELAND,7.0,10.842389708571428,12.965093041118388,0.97152547,1.89083371,5.12982678,15.342754665000001,35.32819896
2015-03-16,UK and Ireland,16.0,3.250706525,4.348388885645714,0.25795053,0.542685065,1.01889622,3.93503923,14.05333239
2015-03-16,"UK, Asia",7.0,0.5414560614285714,1.0413281107421357,0.00512856,0.006597695000000001,0.00706838,0.458780345,2.84723941
2015-03-16,"UK, USA, EU, AUS",1.0,0.0253209,,0.0253209,0.0253209,0.0253209,0.0253209,0.0253209
2015-03-16,"UK, USA, Philippines",75.0,1.2623958150666665,1.0745387332466438,0.19362788,0.510204215,0.75611042,1.811116385,4.24221087
2015-03-16,USA,4291.0,2.453560826804944,36.27695800312337,0.00017598,0.12367054,0.34988513,1.025987355,1767.90891733
2015-03-16,"USA,UK and Philippines",2.0,0.422015115,0.17407235834092108,0.29892737,0.3604712425,0.422015115,0.4835589874999999,0.54510286
2015-03-16,Ukraine,122.0,0.26080013909835986,0.6623046568711951,0.07778799,0.12370003,0.14138662,0.14414573,5.30372675
2015-03-16,Undeclared;),48.0,4.085493384583334,10.1033757244535,0.04946996,0.2501841325,0.446018505,2.084363735,48.04635059
2015-03-16,United Kingdom,10.0,2.8024802490000007,3.3031700752516198,0.28278543,0.614174615,1.68601361,3.123727825,10.69282431
2015-03-16,Untied Kingdom,5.0,1.395704704,0.945078366460265,0.49487451,0.77059031,1.20217806,1.60172547,2.90915517
2015-03-16,World,255.0,12.835730811686272,117.83508548414592,0.00031903,0.09852033,0.51400212,1.3270316750000002,1333.0
2015-03-16,torland,1.0,0.17684091,,0.17684091,0.17684091,0.17684091,0.17684091,0.17684091
2015-03-16,uk,5.0,0.263517738,0.17916120547741737,0.10385819,0.14771568,0.19132697,0.32813983,0.54654802
2015-03-16,world,1.0,0.08437928,,0.08437928,0.08437928,0.08437928,0.08437928,0.08437928
2015-03-17,Agora,50.0,6.316051148000001,8.382037934889633,0.01060482,1.2313716749999999,3.49899066,7.429578095,38.88299752
2015-03-17,Albania,1.0,0.77931278,,0.77931278,0.77931278,0.77931278,0.77931278,0.77931278
2015-03-17,Argentina,1.0,0.03283939,,0.03283939,0.03283939,0.03283939,0.03283939,0.03283939
2015-03-17,Asia,9.0,1.4258251266666668,1.9220800532402038,0.0060128,0.00703333,0.70738867,2.04686617,5.65470931
2015-03-17,Australia,1479.0,2.1151993354766754,4.406630376105304,0.00035277,0.263870855,0.56268682,1.67044715,36.38030105
2015-03-17,Austria,77.0,0.4250255128571428,0.4995109402780675,0.01406816,0.07782101,0.20843637,0.59717314,2.67201068
2015-03-17,Belgium,90.0,2.831934430333333,5.258737430665655,0.0001,0.31842591249999996,0.93566266,2.6291131575,36.34001615
2015-03-17,Canada,829.0,3.133903805114595,10.728276192987607,0.0035205,0.26398226,0.79041663,2.50511608,230.25150549
2015-03-17,China,1791.0,3.336841155399207,17.701234350409482,0.00315778,0.31185395,0.61487649,2.81640556,389.90426762
2015-03-17,China or EU,2.0,3.37443906,3.173123253371914,1.13070209,2.252570575,3.37443906,4.496307545,5.61817603
2015-03-17,Czech Republic,72.0,0.580146643611111,1.1764517782148336,0.00351333,0.08478767,0.19430509,0.4753782525,8.04398557
2015-03-17,Denmark,108.0,1.2725534712037043,4.795891871108031,0.01930651,0.15610586,0.2650083,0.40468082250000004,33.56178901
2015-03-17,EU,1078.0,1.2825880100927642,4.069807689914915,0.0001,0.12308774,0.24922801,0.795151345,69.91532867
2015-03-17,Europe,67.0,0.9540949723880594,1.3739878091953608,0.10600332,0.31747242,0.60068548,1.16209458,10.10670141
2015-03-17,Fiji,12.0,1.39043299,2.3318591227365375,0.1056152,0.259363455,0.6597112549999999,1.1102476749999999,8.48356309
2015-03-17,France,77.0,1.0884051412987017,1.6230867662758812,0.0357,0.1826,0.44104156,1.21727471,9.89749027
2015-03-17,Germany,917.0,3.740340975692476,17.214964136663706,0.00070656,0.24265869,0.59363957,1.69353985,353.27845686
2015-03-17,Hong Kong,280.0,1.0307208402857135,0.8575687905229459,0.03516792,0.5057167924999999,0.77396657,1.3290318,9.54232196
2015-03-17,Hungary,3.0,0.10942966999999999,0.07804496231247215,0.03862223,0.06758891,0.09655559,0.14483339,0.19311119
2015-03-17,India,301.0,0.7785727991362134,0.943730334004841,0.0035158,0.21287163,0.420569,1.09028241,7.42180597
2015-03-17,Internet,1178.0,0.04744674306451611,0.4859609020628049,0.00035373,0.00349959,0.00350454,0.00530597,14.06816023
2015-03-17,Ireland,5.0,0.8644550360000001,1.4930333004663847,0.1123556,0.1590106,0.25297775,0.26511134,3.53281989
2015-03-17,Italy,78.0,1.5052218552564105,2.294871366497185,0.07734767,0.3755400525,0.724519025,1.5903167425000002,15.37645811
2015-03-17,Latvia,1.0,0.10648115,,0.10648115,0.10648115,0.10648115,0.10648115,0.10648115
2015-03-17,Mexico,49.0,3.222589722857143,3.961739565874057,0.17711654,0.52750035,1.41693234,4.23399901,16.95005313
2015-03-17,Netherlands,1168.0,7.000154177003421,84.0062349918845,0.01179805,0.2918425225,0.87833327,3.77683308,2849.81555001
2015-03-17,New Zealand,8.0,0.3960319949999999,0.39185696687130633,0.06350774,0.1011149,0.299343635,0.46050702,1.17626217
2015-03-17,Norway,30.0,1.295368392333333,1.5207853297390947,0.08968452,0.30348231,0.484293785,1.8381768900000002,5.65371024
2015-03-17,Pakistan,15.0,13.949854128666667,13.852646338765322,0.63369125,3.077324085,10.55000703,22.477311905,51.2258885
2015-03-17,Panama,1.0,21985.0,,21985.0,21985.0,21985.0,21985.0,21985.0
2015-03-17,Philippines,5.0,1.15800928,1.2681189555895394,0.00703358,0.35478606,0.6031363,1.7029731,3.12211736
2015-03-17,Poland,57.0,8.25598108385965,59.826612533922635,0.0475168,0.08447432,0.18985339,0.3180212,452.0
2015-03-17,Singapore,3.0,0.5618996666666667,0.43086080332390353,0.27784616,0.31402035500000003,0.35019455,0.7039264199999999,1.05765829
2015-03-17,South Africa,22.0,0.5976342681818183,0.4968656397866223,0.07440212,0.16385751250000002,0.529561755,0.84959639,1.9323332
2015-03-17,Spain,42.0,0.9129533552380952,1.5885116473600214,0.03180773,0.15903869,0.28379518,0.4950210725,6.25309121
2015-03-17,Swaziland,1.0,0.07073636,,0.07073636,0.07073636,0.07073636,0.07073636,0.07073636
2015-03-17,Sweden,212.0,0.7701353401415095,0.9730774007528715,0.03528208,0.2278786775,0.4235643,0.9035153300000001,7.0671378
2015-03-17,Switzerland,6.0,0.813190745,1.6389085330568762,0.07092173,0.0883361,0.123866895,0.2789725375,4.15332203
2015-03-17,The United Snakes of Captivity,10.0,2.2282595940000003,2.1994163161488656,0.35358178,0.7695288475000001,1.502722575,2.7667774525000004,7.42521745
2015-03-17,Torland,791.0,42.35359819065749,623.2862984878296,1e-07,0.014124335,0.0350668,0.10556317,15000.0
2015-03-17,UK,1568.0,1.1445429751977065,3.830831513923137,0.0003517,0.11335458,0.26397298,0.6478638875,59.78964583
2015-03-17,"UK , Asia",1.0,1.50320093,,1.50320093,1.50320093,1.50320093,1.50320093,1.50320093
2015-03-17,UK and IRELAND,7.0,10.842389708571428,12.965093041118388,0.97152547,1.89083371,5.12982678,15.342754665000001,35.32819896
